source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank,audit_decision,rule_auto_selected,applied_to_dataset,final_label,final_reason,validation_note,manual_decision,manual_final_label,manual_final_reason,manual_review_note,inferred_label,inferred_reason,old_label_before_manual_review,old_reason_before_manual_review,changed_in_v3
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,12145,none,positif,0.826,positif,likely_missing_label,"bersih, kebersihan","aspect evidence: bersih, kebersihan; mixed/weak sentiment: positive: baik, bersih, puas; negative: kurang, kecil",Traveloka,Hotel Santika Mega City Bekasi,6/2/2021,"puas banget sama pelayanan, kebersihan dan fasilitasnya. cuma pas di kamar saya air conditioner nya kurang dingin padahal temperatur sudah paling kecil. overall baik kok tapi! bakal staycation ke sini lagi next time.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,"puas banget sama pelayanan, kebersihan dan fasilitasnya.",Bukti aspek condong positif.,positif,"puas banget sama pelayanan, kebersihan dan fasilitasnya.",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,2468,none,positif,0.8227,positif,likely_missing_label,nyaman,"aspect evidence: nyaman; mixed/weak sentiment: positive: nyaman, bersih, strategis; negative: ga ",Agoda,Hotel Santika Depok,3/29/2026,kenyamanan untuk keluarga dan kebersihan juga tempatnya strategis,,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,kenyamanan untuk keluarga dan kebersihan juga tempatnya strategis,Bukti aspek condong positif.,positif,kenyamanan untuk keluarga dan kebersihan juga tempatnya strategis,none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,5207,none,negatif,0.8216,negatif,likely_missing_label,debu,"aspect evidence: debu; mixed/weak sentiment: positive: dekat; negative: tidak, lama, tidak ada",Tiket,Hotel Santika Mega City Bekasi,3/14/2021,tirainya berdebu dan tidak ada shower head hanya pipa air. air conditioner membutuhkan waktu yang cukup lama untuk mendinginkan ruangan. tempat tidur king sebenarnya adalah dua tempat tidur twin yang diletakkan berdekatan.,,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",keep_none_no_clear_aspect_sentiment,none,,Bukti aspek sedikit lebih negatif.,negatif,,none,,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,9551,none,positif,0.8199,positif,likely_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; mixed/weak sentiment: positive: ramah, nyaman, aman; negative: ga , kecil",Traveloka,Hotel Santika Cirebon,5/17/2017,"liburan bareng keluarga kecil, pelayanan ramah, makanan kecil murah dan bisa makan di kolam renang juga, kamar nyaman.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,"liburan bareng keluarga kecil, pelayanan ramah, makanan kecil murah dan bisa makan di kolam renang juga, kamar nyaman.",Bukti aspek condong positif.,positif,"liburan bareng keluarga kecil, pelayanan ramah, makanan kecil murah dan bisa makan di kolam renang juga, kamar nyaman.",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,7915,none,positif,0.8125,positif,likely_missing_label,kamar,"aspect evidence: kamar; sentiment evidence: strategis, dekat",Traveloka,Hotel Santika Bogor,2/19/2020,"lokasi sangat strategis dengan botani square, dekat dengan tol dan pusat kota. design kamar yang segar serta sarapan pagi cukup menggugah selera.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",keep_none_no_clear_aspect_sentiment,none,,Bukti aspek sedikit lebih positif.,positif,,none,,False
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,7652,none,positif,0.8123,positif,likely_missing_label,kamar,"aspect evidence: kamar; sentiment evidence: baik, bersih, dekat",Traveloka,Hotel Santika Bogor,6/15/2022,"menyenangkan. kamar bersih, sarapan baik, dekat dengan mall.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,"kamar bersih, sarapan baik, dekat dengan mall.",Bukti aspek condong positif.,positif,"kamar bersih, sarapan baik, dekat dengan mall.",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,1650,none,negatif,0.8095,negatif,likely_missing_label,check in,"aspect evidence: check in; mixed/weak sentiment: positive: enak; negative: tidak, lambat, sempit",Agoda,Hotel Santika Bogor,4/26/2012,"kami check ini terlambat, dateng jam setengah dua belas malam, tanpa basa-basi dan birokrasi yang panjang, kami langsung dapet kunci kamar. kami pilih kamar dengan bed twin walopun serasa sempit bahkan untuk 1 orang, interior kamar yang minimalis modern enak dipandang dan view gunung dan kota bogor. pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2. sedikit kendala, kami tidak diberi tahu kalau mobil keluar masuk hotel, apakah kami bisa dapet voucher parkir, akhirnya keluar masuk hotel kami bayar parkir lagi selama dua hari, lumayan lah.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,negatif,"kami check ini terlambat, dateng jam setengah dua belas malam, tanpa basa-basi dan birokrasi yang panjang, kami langsung dapet kunci kamar.",Bukti aspek condong negatif.,negatif,"kami check ini terlambat, dateng jam setengah dua belas malam, tanpa basa-basi dan birokrasi yang panjang, kami langsung dapet kunci kamar.",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,2429,none,positif,0.8078,positif,likely_missing_label,"bersih, kebersihan","aspect evidence: bersih, kebersihan; sentiment evidence: bagus, ramah, bersih, lezat, dekat",Agoda,Hotel Santika Depok,10/8/2024,"lokasi sangat bagus dekat pusat perbelanjaan, kebersihan luar biasa dengan staf yang ramah, makanan sederhana namun lezat",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,"lokasi sangat bagus dekat pusat perbelanjaan, kebersihan luar biasa dengan staf yang ramah, makanan sederhana namun lezat",Bukti aspek condong positif.,positif,"lokasi sangat bagus dekat pusat perbelanjaan, kebersihan luar biasa dengan staf yang ramah, makanan sederhana namun lezat",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Lokasi,7989,none,positif,0.8076,positif,likely_missing_label,strategis,"aspect evidence: strategis; mixed/weak sentiment: positive: baik, ramah, bersih; negative: tidak, tidak ada",Traveloka,Hotel Santika Bogor,9/4/2019,"tempat sangat strategis, parkinya mudah, check-in cepat. pelayanan sangat ramah, handuk sprei dan bersih. air conditioner dan water heater berfungsi dengan baik, tapi tidak ada hair dryer.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,"tempat sangat strategis, parkinya mudah, check-in cepat.",Bukti aspek condong positif.,positif,"tempat sangat strategis, parkinya mudah, check-in cepat.",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,3585,none,positif,0.8049,positif,likely_missing_label,nyaman,"aspect evidence: nyaman; sentiment evidence: bagus, nyaman, bersih, top, aman",Tiket,Hotel Santika Bandung,12/6/2025,"bagus, bersih, nyaman. top pokoknya",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,"bagus, bersih, nyaman.",Bukti aspek condong positif.,positif,"bagus, bersih, nyaman.",none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,697,none,negatif,0.8047,negatif,likely_missing_label,tidur,"aspect evidence: tidur; mixed/weak sentiment: positive: bagus, ramah; negative: tidak, gak, ga ",Agoda,Hotel Santika Bogor,1/10/2025,"lokasinya bagus karena bersebelahan dengan pusat perbelanjaan sehingga tidak perlu jauh-jauh. namun secara keseluruhan fasilitas terasa agak tua, mungkin karena hotelnya sudah tua. stafnya ramah, saya suka lokasinya, dan harganya. juga, ada pembangunan yang sedang berlangsung di sebelah, jadi saya tidur siang, tapi selain kebisingan, saya tidak punya keluhan.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",keep_none_no_clear_aspect_sentiment,none,,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,,none,,False
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,3073,none,positif,0.8043,positif,likely_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: bagus; negative: tidak, ga , kecil",Agoda,Hotel Santika Tasikmalaya,12/23/2019,"saya memesan kamar ini untuk keluarga kecil saya. saya suka suasana hotel. saya tidak bisa mengulas kolam renang karena saya baru check-in di tengah malam (check-in sangat larut). tapi, saya suka sarapan di sini karena mereka menyajikan tutut dan cilok goang. sangat unik! tempatnya sangat bagus di tengah kota. jika nanti berkunjung ke tasikmalaya, saya akan menginap disini lagi.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",keep_none_no_clear_aspect_sentiment,none,,Bukti aspek sedikit lebih negatif.,negatif,,none,,False
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,1988,none,negatif,0.804,negatif,likely_missing_label,"bersih, kebersihan","aspect evidence: bersih, kebersihan; mixed/weak sentiment: positive: bersih, murah; negative: tidak, ga , buruk",Agoda,Hotel Santika Cirebon,8/23/2013,"ini bukan pertama kalinya saya menginap di hotel ini, dan saya juga telah menginap di beberapa santika. namun, saya harus mengatakan ini adalah saat terburuk yang pernah saya alami di santika cirebon dimana saya menemukan kamar saya penuh dengan nyamuk berdarah dan rambut di lantai. mereka sepertinya tidak memperhatikan kebersihan kamar dan kehilangan perhatian pada detail. lain kali saya mengunjungi cirebon, saya mungkin tidak akan memilih hotel ini lagi karena ada hotel bintang 4 baru (yang luar biasa) lebih murah daripada santika cirebon bintang 3.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",apply_missing_label_from_manual_review,positif,mereka sepertinya tidak memperhatikan kebersihan kamar dan kehilangan perhatian pada detail.,Bukti aspek sedikit lebih positif.,positif,mereka sepertinya tidak memperhatikan kebersihan kamar dan kehilangan perhatian pada detail.,none,,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,12269,none,negatif,0.8026,negatif,likely_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: baik, cukup baik; negative: mampet",Traveloka,Hotel Santika Mega City Bekasi,1/29/2020,pelayanan cukup baik hanya wastafel kamar mandinya mampet.,,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",keep_none_no_clear_aspect_sentiment,none,,Bukti positif dan negatif seimbang.,netral,,none,,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,8380,none,negatif,0.8016,negatif,likely_missing_label,parkir,"aspect evidence: parkir; mixed/weak sentiment: positive: mudah, aman; negative: kurang, tidak, buruk",Traveloka,Hotel Santika Bogor,9/27/2017,"komunikasi dan informasi kepada konsumen sangat buruk. kami pesan 4 kamar, 1 kamar tersedia tepat waktu (sebelum jam 14. 00), 2 kamar selanjutnya setelah jam 14. 00, dan 1 kamar terakhir baru kami dapat jam 16. 05. khusus kamar terakhir, kami mendapatkannya setelah beradu argumen dengan nada tinggi. di informasikan di jam 16. 00 bahwa kamar terakhir yang seharusnya kami dapatkan sebenernya sudah siap, namun belum bisa ditempati, namun informasi tersebut setelah kami protes dengan nada tinggi. harusnya di informasikan sejak awal. pada hari yang sama kurang lebih sekitar 4 konsumen mengalami hal yang sama. pintu/area masuk dan keluar parkir hotel sama dengan mall. ketika keluar di hari berikutnya, ternyata seharusnya kami mendapatkan stampel di kertas parkir dari pihak hotel, namun hal tersebut baru kami ketahui setelah kami berada di pintu/area/gerbang parkir keluar, alhasil kami kena biaya parkir sampai 98ribu. harusnya tanpa diminta sebelum kami keluar hotel, dan pada saat mengangkut barang di lobby, pihak security atau receptionist memberikan atau menanyakan terkait kertas parkir. point tersebut memang tidak akan menghalangi niat kami untuk menginap kembali. tapi mudah-mudahan tulisan ini bisa menjadikan pengalaman bagi semuanya agar hal tersebut tidak terjadi.",,1,needs_manual_review,False,False,none,,"Kandidat missing label masih perlu review karena confidence lebih rendah, label netral, atau bukti aspek kurang kuat.",keep_none_no_clear_aspect_sentiment,none,,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,,none,,False
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,4172,netral,negatif,0.9673,negatif,possible_sentiment_label_review,kamar,"aspect evidence: kamar; sentiment evidence: bau, lama",Tiket,Hotel Santika Bandung,4/25/2023,burik kata anak saya. proses cek ini sangat lama. kamar mandi bau. lift membuat pusing.,kamar mandi bau.,3,needs_manual_review,False,False,netral,kamar mandi bau.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_label,netral,kamar mandi bau.,Bukti aspek sedikit lebih negatif.,negatif,kamar mandi bau.,netral,kamar mandi bau.,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,10297,negatif,netral,0.958,negatif,possible_sentiment_label_review,"kolam, kolam renang","aspect evidence: kolam, kolam renang; sentiment evidence: tidak, lama",Traveloka,Hotel Santika Depok,1/6/2021,"saya bepergian dengan anak-anak jadi saya mencari hotel. di area dengan kolam renang. hasil pencarian menunjukkan akomodasi ini memiliki kolam renang. itulah alasan saya memilihnya. ketika saya mulai check-in, resepsionis memberi tahu saya bahwa kolam ditutup selama pandemi. saya kesal dan anak-anak kecewa. staf dengan tegas mengatakan, ada pengumuman yang sesuai tentang penutupan kolam umum di aplikasi, yang saya anggap sebagai kebohongan sederhana dan saran yang berani bahwa saya tidak cukup berhati-hati dalam proses pemesanan saya, yang sama sekali tidak benar dan sangat mengganggu untuk didengar.",kolam ditutup selama pandemi,3,needs_manual_review,False,False,negatif,kolam ditutup selama pandemi,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_label,negatif,kolam ditutup selama pandemi,Bukti aspek bersifat deskriptif/netral.,netral,kolam ditutup selama pandemi,negatif,kolam ditutup selama pandemi,False
