source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank
priority_model_disagreement,model_disagreement,Fasilitas,6452,negatif,netral,0.7274,needs_review,sentiment_conflict_needs_expert,"fasilitas, kolam, kolam renang","aspect evidence: fasilitas, kolam, kolam renang; mixed/weak sentiment: positive: bagus, baik, ramah; negative: ga , kecil, tua",Traveloka,Hotel Santika Bandung,1/10/2018,"hotel tua dengan perawatan yang baik sehingga hotel terlihat masih bagus dan terpelihara dengan baik, dekat dengan masjid tentara dan beberapa pusat perbelanjaan. sarapan varian yang berlimpah dan lezat, kamar bersih dan nyaman. sebagai saran mungkin sedikit kolam renang plus fasilitas ramah anak, seperti slide kecil atau tempat bermain akan menjadi lebih baik.",,4
priority_model_disagreement,model_disagreement,Makanan,3609,netral,positif,0.7271,needs_review,sentiment_conflict_needs_expert,"makanan, makan","aspect evidence: makanan, makan; mixed/weak sentiment: ",Tiket,Hotel Santika Bandung,7/12/2025,makanan khas lokal yang menyenangkan.,,4
priority_model_disagreement,model_disagreement,Kenyamanan,10570,positif,netral,0.7151,needs_review,sentiment_conflict_needs_expert,pemandangan,aspect evidence: pemandangan; mixed/weak sentiment: positive: bagus; negative: ga ,Traveloka,Hotel Santika Depok,1/9/2019,pemandangan gunung yang indah dari jendela saya. sarapan yang luar biasa. lokasi yang bagus. harga yang pantas,,4
priority_model_disagreement,model_disagreement,Pelayanan,7131,netral,negatif,0.7092,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan, ramah, check-in","aspect evidence: pelayanan, layanan, ramah, check-in; mixed/weak sentiment: positive: bagus, ramah, bersih; negative: kurang, tidak, ga ",Traveloka,Hotel Santika Bandung,8/5/2015,"bermalam di hotel santika bandung, , pegawai nya ramah-ramah, , pelayanan bagus, , bersih banget, , saya menginap bersama anak dan istri saya, , pada saat check-in kamar dengan tempat tidur ukuran king telah terisi semua kamarnya, , namun oleh pihak hotel di usahakan bagaimana caranya agar kami sekeluarga mendapatkan kamar dengan tempat tidur ukuran king, , mengenai breakfast/sarapan pagi menunya banyak sekali namun sayang pelayanan dari pegawai restoran untuk breakfast/sarapan pagi kurang tanggap dan sigap, , karena setelah kami selesai menyantap makanan alat makan yang telah kami gunakan tidak secepatnya diambil oleh para pegawai serta penyediaan kopi dan teh oleh pelayan tidak cepat. terima kasih traveloka, , harga kamarnya murah banget dari pada harga publish dari pihak hotel.",,4
priority_model_disagreement,model_disagreement,Pelayanan,4989,none,positif,0.7977,positif,possible_missing_label,layanan,"aspect evidence: layanan; mixed/weak sentiment: positive: baik, memuaskan; negative: ga ",Tiket,Hotel Santika Mega City Bekasi,2/7/2022,"semuanya baik, dari fasilitas dan layanannya juga sangat memuaskan.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,8952,none,positif,0.7953,positif,possible_missing_label,kamar,aspect evidence: kamar; sentiment evidence: bersih,Traveloka,Hotel Santika Cirebon,6/19/2024,"menginap satu malam di hotel santika cirebon sangat menyenangkan. untuk kamar bersih, untuk sarapan the best, banyak pilihan.",,5
priority_model_disagreement,model_disagreement,Lokasi,7176,none,positif,0.7926,positif,possible_missing_label,dekat,"aspect evidence: dekat; sentiment evidence: baik, nyaman, aman, dekat",Traveloka,Hotel Santika Bandung,6/3/2015,"pelayanannya baik dan hotelnya nyaman, dekat dengan mana saja",,5
priority_model_disagreement,model_disagreement,Kenyamanan,14230,none,positif,0.7914,positif,possible_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: baik; negative: tidak, gak",Traveloka,Hotel Santika Tasikmalaya,4/25/2018,kamar baik tetapi untuk sarapan pilihannya tidak terlalu banyak. wi-fi dikamar tidak beroperasi terlalu baik (agak sulit connect).,,5
priority_model_disagreement,model_disagreement,Fasilitas,7728,none,negatif,0.7906,negatif,possible_missing_label,"kolam, kolam renang, handuk","aspect evidence: kolam, kolam renang, handuk; mixed/weak sentiment: positive: baik, ramah, bersih; negative: gak, lama",Traveloka,Hotel Santika Bogor,12/1/2021,"kamar bersih, kolam renang bersih, makanan lumayan enak, protokol covid, pelayanan cukup baik, staf ramah dan membantu, hanya minta handuk tambahan agak lama, cukup menyenangkan.",,5
priority_model_disagreement,model_disagreement,Lokasi,1446,none,positif,0.7906,positif,possible_missing_label,"mall, mal, area","aspect evidence: mall, mal, area; mixed/weak sentiment: ",Agoda,Hotel Santika Bogor,5/8/2022,mall tinggal lewat basemen mao ke mesjid masih dalam satu area mao dinner banyak makanan tersedia di mall,,5
priority_model_disagreement,model_disagreement,Kenyamanan,7989,none,positif,0.7881,positif,possible_missing_label,air conditioner,"aspect evidence: air conditioner; mixed/weak sentiment: positive: baik, ramah, bersih; negative: tidak, tidak ada",Traveloka,Hotel Santika Bogor,9/4/2019,"tempat sangat strategis, parkinya mudah, check-in cepat. pelayanan sangat ramah, handuk sprei dan bersih. air conditioner dan water heater berfungsi dengan baik, tapi tidak ada hair dryer.",,5
priority_model_disagreement,model_disagreement,Fasilitas,4135,none,negatif,0.7834,negatif,possible_missing_label,water heater,"aspect evidence: water heater; sentiment evidence: kurang, tidak, bau, tua, lama",Tiket,Hotel Santika Bandung,9/8/2021,"hotelnya sudah tua, gatau karna penuh atau gimana dapet kamar yang sudah lama tidak dipake kayanya sampe water heaternya harus minta dinyalain dulu ke teknisinya, dan bau lembab banget, sarapan buat sekelas santika kurang banget",,5
priority_model_disagreement,model_disagreement,Kenyamanan,11468,none,positif,0.781,positif,possible_missing_label,kamar,aspect evidence: kamar; sentiment evidence: baik,Traveloka,Hotel Santika Depok,2/3/2016,"pelayan baik, kamar baik, makanan baik.",,5
priority_model_disagreement,model_disagreement,Fasilitas,7950,none,positif,0.774,positif,possible_missing_label,parkir,"aspect evidence: parkir; sentiment evidence: bagus, baik, cukup baik",Traveloka,Hotel Santika Bogor,1/1/2020,"hotel yang bagus, stafnya luar biasa, sangat baik. parkir di botani. ramai tapi stafnya sangat membantu koneksi langsung dengan mal bagus makanan pagi, cukup baik, terima kasih santika bogor.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,8022,none,positif,0.7693,positif,possible_missing_label,nyaman,"aspect evidence: nyaman; mixed/weak sentiment: positive: nyaman, aman; negative: ga ",Traveloka,Hotel Santika Bogor,6/19/2019,"hari pertama, kedua dan ketiga begitu nyaman. namun, akhirnya kecewa dengan sikap dan tindakan resepsionis pada saat ingin extend, akhirnya saya check-out, kenyamanan sebelumnya di akhiri dengan kekecewaan.",,5
priority_model_disagreement,model_disagreement,Makanan,2211,none,positif,0.7685,positif,possible_missing_label,"makan, variasi","aspect evidence: makan, variasi; sentiment evidence: murah",Agoda,Hotel Santika Cirebon,7/23/2019,"harganya relatif murah, makan pagi bervariasi",,5
priority_model_disagreement,model_disagreement,Fasilitas,9136,none,positif,0.7679,positif,possible_missing_label,"kolam, kamar mandi, air","aspect evidence: kolam, kamar mandi, air; mixed/weak sentiment: positive: baik, bersih, enak; negative: kurang, ga , kotor",Traveloka,Hotel Santika Cirebon,3/17/2021,"pelayanan yang cukup baik di masa pandemi. mobil di cuci semua dari pihak hotel. makanan yang enak, kolam juga baik, anak-anak senang. walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai. terima kasih hotel santika sudah meng-upgrade kamar kami ke executive. very well services.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,1754,none,positif,0.7673,positif,possible_missing_label,"nyaman, kamar","aspect evidence: nyaman, kamar; mixed/weak sentiment: positive: nyaman, bersih, aman; negative: kurang, tidak, gak",Agoda,Hotel Santika Cirebon,6/20/2025,"kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya. tapi untuk sarapannya terasa agak kurang. butuh lebih banyak protein. dan ya, tidak ada smart televisi juga. tapi saya sangat senang ada tukang cuci mobil yang membersihkan mobil kami setiap pagi. tapi mungkin mereka memerlukan pelatihan? hanya untuk tetap profesional.",,5
priority_model_disagreement,model_disagreement,Lokasi,10454,none,positif,0.7671,positif,possible_missing_label,"lokasi, mal","aspect evidence: lokasi, mal; mixed/weak sentiment: ",Traveloka,Hotel Santika Depok,5/29/2019,"handuknya kumal masih dipakai, lokasi dan pelayanan sih.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,7508,none,positif,0.762,positif,possible_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: ramah, bersih, strategis; negative: lama",Traveloka,Hotel Santika Bogor,11/1/2023,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah. anak anak pengalaman baru ada bioskop film anak anak di sore hari sangat terhibur. liburan yang berkesan.",,5
priority_model_disagreement,model_disagreement,Fasilitas,12205,none,positif,0.7574,positif,possible_missing_label,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: baik, nyaman, bersih; negative: gak",Traveloka,Hotel Santika Mega City Bekasi,11/18/2020,"kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik. hanya saja akses yang agak sulit karena lokasi ada di atas mal, akses yang diberikan langsung ke lobby hanya yang menggunakan mobil kalau untuk yang menggunakan kendaraan bermotor akses harus masuk melewati mal dahulu.",,5
priority_model_disagreement,model_disagreement,Lokasi,6330,none,positif,0.7553,positif,possible_missing_label,sebelah,"aspect evidence: sebelah; sentiment evidence: bagus, rekomendasi",Traveloka,Hotel Santika Bandung,1/30/2019,"hotel yang bagus dan di sebelah factory outlet. staf meja depan memberi saya upgrade gratis tipe kamar ke eksekutif, itu adalah tawaran hebat akan merekomendasikan hotel ini kepada orang lain.",,5
priority_model_disagreement,model_disagreement,Kebersihan,5041,none,negatif,0.7538,positif,possible_missing_label,"bersih, kebersihan","aspect evidence: bersih, kebersihan; sentiment evidence: baik, bersih",Tiket,Hotel Santika Mega City Bekasi,7/3/2020,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan",,5
priority_model_disagreement,model_disagreement,Kenyamanan,10435,none,netral,0.7536,netral,possible_missing_label,"kamar, luas","aspect evidence: kamar, luas; mixed/weak sentiment: positive: baik, bersih, mudah; negative: tidak, ga , tidak sesuai",Traveloka,Hotel Santika Depok,6/26/2019,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,5383,none,positif,0.7527,positif,possible_missing_label,nyaman,"aspect evidence: nyaman; sentiment evidence: bagus, ramah, nyaman, aman",Tiket,Hotel Santika Bogor,4/15/2022,"bagus nyaman sopan, dan ramah, tingkatkan lagu",,5
priority_model_disagreement,model_disagreement,Makanan,235,none,positif,0.746,positif,possible_missing_label,"makanan, makan, enak","aspect evidence: makanan, makan, enak; mixed/weak sentiment: positive: bagus, enak, dekat; negative: ga ",Agoda,Hotel Santika Bandung,5/18/2017,"hotel ini terletak di jalan riau, jalan it bandung. anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan. itu juga dekat jl merdeka yang merupakan salah satu jalan sibuk di bandung yang memiliki beberapa jajanan kaki lima yang enak",,5
priority_model_disagreement,model_disagreement,Lokasi,1316,none,positif,0.7453,positif,possible_missing_label,"dekat, mall, mal","aspect evidence: dekat, mall, mal; sentiment evidence: mantap, dekat",Agoda,Hotel Santika Bogor,4/22/2026,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up",,5
priority_model_disagreement,model_disagreement,Fasilitas,9287,none,netral,0.7452,netral,possible_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; mixed/weak sentiment: positive: ramah, bersih, pas; negative: ga ",Traveloka,Hotel Santika Cirebon,12/5/2018,"terakhir ke santika cirebon setahun yang lalu dan di kunjungan kali ini banyak sekali yang berbeda. keramahan yang selalu jadi ciri khas santika tetap terjaga, kamar bersih dan sudah dalam kondisi sejuk saat masuk. kolam renang juga jauh lebih bersih. untuk makanan, selalu ada kuliner khas yang tersaji. saya pasti kembali menginap ke santika untuk kunjungan selanjutnya.",,5
priority_model_disagreement,model_disagreement,Fasilitas,9773,none,netral,0.7443,positif,possible_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; sentiment evidence: nyaman, aman, dekat",Traveloka,Hotel Santika Cirebon,1/13/2016,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang",,5
priority_model_disagreement,model_disagreement,Fasilitas,9497,none,positif,0.7431,positif,possible_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; sentiment evidence: bagus, bersih",Traveloka,Hotel Santika Cirebon,7/26/2017,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang. kami berenang di malam hari dan itu bagus",,5
priority_model_disagreement,model_disagreement,Pelayanan,1861,none,positif,0.7389,positif,possible_missing_label,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: baik, ramah, nyaman; negative: tidak, ga ",Agoda,Hotel Santika Cirebon,8/14/2022,"santika adalah salah satu hotel terbaik di cirebon, terletak di pusat kota, dekat dengan stasiun kereta, mall, restoran, dll. kolam renangnya mungkin salah satu kolam terbaik yang pernah saya coba di cirebon, sangat bersih dan besar. saya suka ketika saya masuk kamar, stafnya sudah menyiapkan kamar jadi air conditioner sudah menyala jadi kamar sangat sejuk dan nyaman. mereka juga mencuci mobil kami, dan ini diluar ekspektasi. menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik. satu malam tidak pernah cukup.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,2287,none,positif,0.7357,positif,possible_missing_label,"ac, luas","aspect evidence: ac, luas; mixed/weak sentiment: positive: luas; negative: ga ",Agoda,Hotel Santika Cirebon,1/5/2015,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",,5
priority_model_disagreement,model_disagreement,Lokasi,1408,none,positif,0.7298,positif,possible_missing_label,"dekat, botani","aspect evidence: dekat, botani; sentiment evidence: baik, ramah, enak, dekat",Agoda,Hotel Santika Bogor,12/18/2023,"dekat kebun raya, botani square. makanannya enak, staf ramah. baik buat keluarga.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,8040,none,positif,0.7278,positif,possible_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, tidak, kecil",Traveloka,Hotel Santika Bogor,6/12/2019,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor",,5
priority_model_disagreement,model_disagreement,Pelayanan,7120,none,positif,0.7243,positif,possible_missing_label,ramah,"aspect evidence: ramah; sentiment evidence: ramah, nyaman, aman",Traveloka,Hotel Santika Bandung,8/19/2015,"ramah, nyaman hanya terlalu bebas untuk smoking: (",,5
priority_model_disagreement,model_disagreement,Fasilitas,10221,none,negatif,0.724,negatif,possible_missing_label,"fasilitas, shower, air, handuk","aspect evidence: fasilitas, shower, air, handuk; mixed/weak sentiment: positive: baik, nyaman, bersih; negative: ga , rusak, kecil",Traveloka,Hotel Santika Depok,1/12/2022,"cukup puas dengan santika depok. masih sesuai standar hotel 3 pada umumnya. air conditioner nya dingin, kamarnya bersih. hotel juga mempunyai akses langsung ke dmall. oh ya point plus lainnya ada di breakfast nya. menurut saya enak-enak makannya. saran dari saya untuk pengembangan: 1. untuk bed cover, handuk, sarung bantal, bisa dipakaikan pewangi supaya tamu lebih nyaman lagi. 2. engsel shower glass di tempat saya menginap, sepertinya sudah mau copot (entah jika di room lain mengalami hal yang sama). bisa diperbaiki untuk next nya. 3. bisa ditambahkan minibar/lemari es kecil. untuk fasilitas tamu menyimpan makanan yang mudah rusak.",,5
priority_model_disagreement,model_disagreement,Kenyamanan,4662,none,positif,0.7233,positif,possible_missing_label,nyaman,"aspect evidence: nyaman; sentiment evidence: nyaman, bersih, aman",Tiket,Hotel Santika Mega City Bekasi,6/24/2022,fantastis sekali bersih nyaman lah pkkoknya,,5
priority_model_disagreement,model_disagreement,Kenyamanan,9298,none,positif,0.7225,positif,possible_missing_label,kamar,"aspect evidence: kamar; sentiment evidence: baik, bersih, strategis",Traveloka,Hotel Santika Cirebon,11/7/2018,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah",,5
priority_model_disagreement,model_disagreement,Fasilitas,9549,none,positif,0.7183,positif,possible_missing_label,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: bagus; negative: tidak, ga ",Traveloka,Hotel Santika Cirebon,5/24/2017,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi.",,5
priority_model_disagreement,model_disagreement,Lokasi,5805,none,positif,0.7102,positif,possible_missing_label,"dekat, pusat hiburan","aspect evidence: dekat, pusat hiburan; sentiment evidence: baik, ramah, lezat, aman, dekat",Tiket,Hotel Santika Tasikmalaya,4/16/2026,kualitas layanan terbaik. hidangan yang disajikan lezat. suasana ramah. dekat dengan pusat hiburan. parkir aman.,,5
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1607,netral,none,0.8945,netral,likely_model_missed_aspect,"fasilitas, shower","aspect evidence: fasilitas, shower; mixed/weak sentiment: positive: nyaman, aman; negative: tidak, ga , kecil",Agoda,Hotel Santika Bogor,2/9/2013,"datang kedua kalinya ke santika, saya dan keluarga memang tiba terlalu awal (jam 09: 00) dibandingkan jam check in. front desk menyatakan jam check in jam 14: 00. saya dan keluarga (dengan dua ana kecil) akhirnya memustuskan jalan-jalan ke mall dan kebun raya sembari berpesan untuk dihubungi jika kamar sudah siap. hal yang sangat disesalkan ialah seolah-olah front desk meminta untuk check in jam 14: 00 meski kamar sudah siap. ya memang aturan hotel sih. cman saya berkali-kali nginap di berbagai hotel, mereka tidak keberatan sama sekali untuk early check in kalau memang kamar available. secara overall, tinggal di santika cukup nyaman. fasilitas kamar, shower, menu breakfast cukup membuat kami betah.",,6
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,10146,positif,none,0.8674,positif,likely_model_missed_aspect,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: bersih; negative: tidak, gak, ga ",Traveloka,Hotel Santika Depok,5/17/2023,"kamarnya bersih, kamar mandinya juga bersih. sepertinya hotelnya sudah agak lama, tapi tetap affordable. pilihan sarapannya cukup banyak. overall, menyenangkan. saya tidak tau kalau ternyata hotel ini nyambung dengan di mall. ini jadi point plus, karena jadi ada banyak pilihan resto, dan ada bioskop juga. waktu saya menginap, lagi banyak tamu. sepertinya, sedang ada meeting dari instansi atau perusahaan tertentu.",,6
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,5122,netral,none,0.8577,netral,likely_model_missed_aspect,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: baik, bersih, strategis; negative: kurang, gak",Tiket,Hotel Santika Mega City Bekasi,6/9/2024,"kebersihan agak kurang, karena terlihat di kamar mandi banyak bekas rambut, di bantal ada noda bekas lipstik. untuk pelayanan cukup baik. lokasi cukup strategis.",,6
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,11544,positif,none,0.8532,positif,likely_model_missed_aspect,ramah,"aspect evidence: ramah; mixed/weak sentiment: positive: bagus, ramah; negative: kurang",Traveloka,Hotel Santika Depok,12/23/2015,"seperti jaringan hotel santika di daerah lain. ramah dan menyenangkan, menu makanan tradisionalnya bagus, hanya sayang sinyal di kamar kurang bagus",,6
priority_model_disagreement,model_high_confidence_disagreement,Makanan,579,netral,none,0.844,netral,likely_model_missed_aspect,rasa,"aspect evidence: rasa; mixed/weak sentiment: positive: pas; negative: tidak, tidak bisa, close",Agoda,Hotel Santika Bandung,5/17/2015,ada rasa kecewa karena kamar mandinya shower yang tidak pas penempatannya dan closet yang tidak bisa di flush harus berulang ulang,,6
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,14244,negatif,none,0.8354,negatif,likely_model_missed_aspect,"shower, kamar mandi","aspect evidence: shower, kamar mandi; mixed/weak sentiment: positive: baik, bersih; negative: kurang, ga ",Traveloka,Hotel Santika Tasikmalaya,3/7/2018,"service baik. kurang di kebersihan kamar mandi, banyak kerak dan shower juga sudah karatan. untuk sekelas santika harusnya lebih baik.",,6
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,14728,positif,none,0.8158,positif,likely_model_missed_aspect,membantu,"aspect evidence: membantu; sentiment evidence: tidak, bau, lama",Traveloka,Hotel Santika Tasikmalaya,4/22/2015,"saya tidak dapat non smoking room, selama menginap tersiksa dengan bau rokok, walau hotel sudah sangat membantu dengan memberikan ionisasi.",,6
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,13185,positif,none,0.8141,positif,likely_model_missed_aspect,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: bagus, bersih, pas; negative: kurang, tidak, ga ",Traveloka,Hotel Santika Mega City Bekasi,9/27/2017,ketika check in oke. smooth tidak ada masalah. kamarnya juga bagus bersih tapi pas check out officernya kurang bersahabat terutama yang perempuan.,,6
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,11552,negatif,none,0.8137,negatif,likely_model_missed_aspect,kamar,aspect evidence: kamar; sentiment evidence: bagus,Traveloka,Hotel Santika Depok,12/9/2015,"very bagus, easy, tapi kalau ada yang bula pintu dari kamar lain kedenegeran",,6
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,4992,positif,none,0.8032,positif,likely_model_missed_aspect,kamar,aspect evidence: kamar; sentiment evidence: bagus,Tiket,Hotel Santika Mega City Bekasi,1/26/2022,bagus sekali dari kamar pelayanan fasilitas dll,,6
priority_model_disagreement,model_disagreement,Fasilitas,12388,positif,none,0.7991,positif,likely_model_missed_aspect,"toilet, air","aspect evidence: toilet, air; mixed/weak sentiment: positive: baik, lengkap; negative: ga , kecil, lama",Traveloka,Hotel Santika Mega City Bekasi,8/14/2019,"kamarnya kecil tapi sangat rapi, toilettries lengkap. ada tempat untuk bersantai di luar, cozy banget. saluran air sangat lama sehingga air tergenang. overall baik karena hotel cuma untuk istirahat saja, makanan lengkap, rasanya juga lumayan.",,6
priority_model_disagreement,model_disagreement,Kebersihan,12832,positif,none,0.79,positif,likely_model_missed_aspect,bersih,"aspect evidence: bersih; mixed/weak sentiment: positive: bagus, bersih; negative: tidak, gelap, kecil",Traveloka,Hotel Santika Mega City Bekasi,8/29/2018,"kamarnya kecil, makanannya biasa saja, nasggor tidak ada rasanya, restaurant jam 9 sudah tutup, saran saja sih karena mal sudah mulai tutup jam segitu, restaurant tutupnya jam 24. 00 saja, kasihan yang tiba-tiba laper tengah malam, keluar hotel pun susah. karena jadi 1 sama mal, jalan ke parkiran jauh, ngelewatin toko-toko yang sudah tutup plus gelap, seharusnya ada lift khusus sih. terus parkiran tidak dipakai sampai check-out, setiap kalau mau keluar harus minta stempel, kalau tidak distempel bayar layaknya lagi ke mal. ac-nya bocor hari pertama, kencang banget. ampun deh hehhe tapi pelayanannya bagus, tidak bising, bersih juga.",,6
priority_model_disagreement,model_disagreement,Kenyamanan,7165,positif,none,0.7865,positif,likely_model_missed_aspect,nyaman,"aspect evidence: nyaman; sentiment evidence: baik, ramah, nyaman, strategis, aman",Traveloka,Hotel Santika Bandung,6/24/2015,"memiliki fasilitas kolam renang, pelayanan staf baik dan ramah, lokasi yang strategis, konsep dan suasana hotel yang terbuka memberikan kenyamanan",,6
priority_model_disagreement,model_disagreement,Kenyamanan,5903,positif,none,0.7854,positif,likely_model_missed_aspect,nyaman,"aspect evidence: nyaman; sentiment evidence: nyaman, strategis, aman",Tiket,Hotel Santika Tasikmalaya,4/13/2021,letaknya strategis dan nyaman,,6
priority_model_disagreement,model_disagreement,Makanan,6335,netral,none,0.7791,netral,likely_model_missed_aspect,enak,"aspect evidence: enak; mixed/weak sentiment: positive: baik, enak, pas; negative: kurang, tidak, gak",Traveloka,Hotel Santika Bandung,1/16/2019,"pelayanan yang berada di hotel kurang tanggap, seperti pergantian seprai dan selimut kamar dimana ketika kami meminta pergantian selimut dan seprai yang seharusnya bisa dilakukan setiap hari namun, hal tersebut tidak bisa dilakukan dikarenakan kamar hotel penuh dan pihak hotel hanya memberi selimut sedang. seharusnya meskipun kamar penuh, pihak hotel bisa menyiapkan porsi selimut dan seprai yang pas untuk para tamu. mengingat kami menginap di hotel santika 4 hari 3 malam dan seharusnya bisa dilakukan pergantian selimut serta sprai. wi-fi hotel juga agak error di hari-hari terakhir kami menginap. wi-fi seharusnya bisa lancar hingga kami check-out. semoga pihak hotel bisa memperbaiki layanan yang ada.",,6
priority_model_disagreement,model_disagreement,Kenyamanan,14414,positif,none,0.771,positif,likely_model_missed_aspect,nyaman,"aspect evidence: nyaman; sentiment evidence: nyaman, aman",Traveloka,Hotel Santika Tasikmalaya,4/26/2017,layanan nyaman dan hangat,,6
priority_model_disagreement,model_disagreement,Fasilitas,5119,negatif,none,0.769,negatif,likely_model_missed_aspect,lift,aspect evidence: lift; sentiment evidence: susah,Tiket,Hotel Santika Mega City Bekasi,7/20/2024,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yang harus melalui lift didalam mall yang kalau malam tutup",,6
priority_model_disagreement,model_disagreement,Kenyamanan,3074,positif,none,0.7672,positif,likely_model_missed_aspect,kamar,"aspect evidence: kamar; sentiment evidence: bersih, enak",Agoda,Hotel Santika Tasikmalaya,11/7/2019,"kamar, staf, sarapan enak. toilet harus ditingkatkan menjadi bersih.",,6
priority_model_disagreement,model_disagreement,Kenyamanan,10701,positif,none,0.7578,positif,likely_model_missed_aspect,kamar,"aspect evidence: kamar; sentiment evidence: bersih, memuaskan",Traveloka,Hotel Santika Depok,8/15/2018,pelayanannya memuaskan. kamarnya sangat bersih dan rapi.,,6
priority_model_disagreement,model_disagreement,Kenyamanan,6102,netral,none,0.7536,netral,likely_model_missed_aspect,kamar,aspect evidence: kamar; mixed/weak sentiment: positive: enak; negative: tidak,Traveloka,Hotel Santika Bandung,11/9/2022,"kamar standar, makanan enak, parkir lumayan, swimming pool walau tidak air hangat.",,6
priority_model_disagreement,model_disagreement,Kenyamanan,5564,negatif,none,0.7528,negatif,likely_model_missed_aspect,kamar,"aspect evidence: kamar; sentiment evidence: bersih, aman",Tiket,Hotel Santika Cirebon,4/28/2023,"hotelnya zaman dulu, jadi interiornya sudah jadul tapi bersih si kamarnya",,6
priority_model_disagreement,model_disagreement,Fasilitas,9750,negatif,none,0.7464,negatif,likely_model_missed_aspect,air,"aspect evidence: air; mixed/weak sentiment: positive: memuaskan; negative: tidak, tidak bisa",Traveloka,Hotel Santika Cirebon,2/17/2016,"secara umum memuaskan, mungkin akan lebih menambah nilai tentang kota cirebon/ trade mark nya kuliner adalah tahu gejrot untuk bisa ditambah pojok tahu gejrot di restaurantnya. ini akan menolong sekali bg wisatawan yang dari luarkota. untuk lebih bisa menikmatinya karena untuk mencari diluar hotel sedikit kesulitan. untuk air panaa di kamar 516 mungkin ada sedikit masalah. karena tidak bisa langsung dipergunakan.",,6
priority_model_disagreement,model_disagreement,Kenyamanan,274,positif,none,0.7441,positif,likely_model_missed_aspect,kamar,"aspect evidence: kamar; sentiment evidence: bagus, dekat",Agoda,Hotel Santika Bandung,5/5/2015,"luar biasa, bernilai uang, kamarnya berukuran bagus dengan fasilitas yang layak, pusat perbelanjaan ada di dekatnya.",,6
